market,order_city,order_country,order_region,order_state,geography_ID,warehouse_ID
"Africa","Kafr ad Dawwar","Egipto","North Africa","Al Buhayrah",2219,"WH_EU"
"Africa","Beni Mellal","Marruecos","North Africa","Tadla-Azilal",2250,"WH_EU"
"Africa","Menia","Egipto","North Africa","Menia",2286,"WH_EU"
"Africa","Messaad","Argelia","North Africa","Djelfa",2294,"WH_EU"
"Africa","Larache","Marruecos","North Africa","Tánger-Tetuán",2415,"WH_EU"
"Africa","Marsa Matruh","Egipto","North Africa","Matruh",2461,"WH_EU"
"Africa","Mostaganem","Argelia","North Africa","Mostaganem",2462,"WH_EU"
"Africa","Khenifra","Marruecos","North Africa","Mequinez-Tafilalet",2463,"WH_EU"
"Africa","Misurata","Libia","North Africa","Misurata",2465,"WH_EU"
"Africa","Skikda","Argelia","North Africa","Skikda",2467,"WH_EU"
"Africa","Agadir","Marruecos","North Africa","Sus-Masa-Draa",2468,"WH_EU"
"Africa","Port Said","Egipto","North Africa","Puerto Saíd",2489,"WH_EU"
"Africa","Tetouan","Marruecos","North Africa","Tánger-Tetuán",2545,"WH_EU"
"Africa","Saida","Argelia","North Africa","Saida",2623,"WH_EU"
"Africa","Settat","Marruecos","North Africa","Chauía-Uardiga",2666,"WH_EU"
"Africa","Aswan","Egipto","North Africa","Aswan",2808,"WH_EU"
"Africa","Mohammedia","Marruecos","North Africa","Gran Casablanca",2809,"WH_EU"
"Africa","Al Mahallah al Kubra","Egipto","North Africa","Gharbia",2858,"WH_EU"
"Africa","Ain Oussera","Argelia","North Africa","Djelfa",2921,"WH_EU"
"Africa","Kasala","Sudán","North Africa","Kasala",2934,"WH_EU"
"Africa","Tlemcen","Argelia","North Africa","Tlemcen",2954,"WH_EU"
"Africa","Disuq","Egipto","North Africa","Kafr el Sheij",2996,"WH_EU"
"Africa","Guelma","Argelia","North Africa","Guelma",3016,"WH_EU"
"Africa","Bugía","Argelia","North Africa","Bugía",3017,"WH_EU"
"Africa","Mallawi","Egipto","North Africa","Menia",3029,"WH_EU"
"Africa","Idfu","Egipto","North Africa","Aswan",3077,"WH_EU"
"Africa","Barika","Argelia","North Africa","Batna",3078,"WH_EU"
"Africa","Baraki","Argelia","North Africa","Tipaza",3176,"WH_EU"
"Africa","Asiut","Egipto","North Africa","Asiut",3181,"WH_EU"
"Africa","Qena","Egipto","North Africa","Qina",3294,"WH_EU"
"Africa","Tahta","Egipto","North Africa","Suhaj",3429,"WH_EU"
"Africa","Girga","Egipto","North Africa","Suhaj",3506,"WH_EU"
"Africa","Berrechid","Marruecos","North Africa","Chauía-Uardiga",3511,"WH_EU"
"Africa","Tanta","Egipto","North Africa","Gharbia",3524,"WH_EU"
"Africa","Al Khums","Libia","North Africa","Al Marqab",3526,"WH_EU"
"Africa","Khemisset","Marruecos","North Africa","Rabat-Salé-Zemur-Zaer",3534,"WH_EU"
"Africa","Damanhur","Egipto","North Africa","Al Buhayrah",3596,"WH_EU"
"Africa","Guelmim","Marruecos","North Africa","Guelmim-Esmara",3675,"WH_EU"
"Africa","Sidi Bel Abbes","Argelia","North Africa","Sidi Bel Abbes",3681,"WH_EU"
"Africa","Dar Chioukh","Argelia","North Africa","Djelfa",3685,"WH_EU"
"Africa","Samalut","Egipto","North Africa","Menia",3734,"WH_EU"
"Africa","Ugep","Nigeria","West Africa","Cross River",35,"WH_EU"
"Africa","Dakar","Senegal","West Africa","Dakar",37,"WH_EU"
"Africa","Abidjan","Costa de Marfil","West Africa","Lagunes",99,"WH_EU"
"Africa","Monrovia","Liberia","West Africa","Montserrado",151,"WH_EU"
"Africa","Gagnoa","Costa de Marfil","West Africa","Fromager",152,"WH_EU"
"Africa","Niamey","Níger","West Africa","Niamey",157,"WH_EU"
"Africa","Lagos","Nigeria","West Africa","Lagos",162,"WH_EU"
"Africa","Lokossa","Benín","West Africa","Mono",206,"WH_EU"
"Africa","Ikot Ekpene","Nigeria","West Africa","Akwa Ibom",207,"WH_EU"
"Africa","Warri","Nigeria","West Africa","Delta",208,"WH_EU"
"Africa","Maiduguri","Nigeria","West Africa","Borno",212,"WH_EU"
"Africa","Lome","Togo","West Africa","Marítima",217,"WH_EU"
"Africa","Kano","Nigeria","West Africa","Kano",219,"WH_EU"
"Africa","Cotonou","Benín","West Africa","Littoral",221,"WH_EU"
"Africa","Accra","Ghana","West Africa","Gran Accra",429,"WH_EU"
"Africa","Kindia","Guinea","West Africa","Kindia",438,"WH_EU"
"Africa","Zaria","Nigeria","West Africa","Kaduna",646,"WH_EU"
"Africa","Port Harcourt","Nigeria","West Africa","Ríos",648,"WH_EU"
"Africa","Minna","Nigeria","West Africa","Níger",650,"WH_EU"
"Africa","Abakaliki","Nigeria","West Africa","Ebonyi",652,"WH_EU"
"Africa","Djougou","Benín","West Africa","Donga",1072,"WH_EU"
"Africa","Ouagadougou","Burkina Faso","West Africa","Centro",1074,"WH_EU"
"Africa","Porto-Novo","Benín","West Africa","Ouémé",1108,"WH_EU"
"Africa","Tamale","Ghana","West Africa","Septentrional",1117,"WH_EU"
"Africa","Kaduna","Nigeria","West Africa","Kaduna",1124,"WH_EU"
"Africa","Thies Nones","Senegal","West Africa","Thiès",1126,"WH_EU"
"Africa","Ibadan","Nigeria","West Africa","Oyo",1365,"WH_EU"
"Africa","Katsina","Nigeria","West Africa","Katsina",1366,"WH_EU"
"Africa","Nzerekore","Guinea","West Africa","Nzérékoré",1598,"WH_EU"
"Africa","Enugu","Nigeria","West Africa","Enugu",1648,"WH_EU"
"Africa","Mopti","Mali","West Africa","Mopti",1814,"WH_EU"
"Africa","Kumasi","Ghana","West Africa","Ashanti",1824,"WH_EU"
"Africa","Aba","Nigeria","West Africa","Abia",1957,"WH_EU"
"Africa","Abeokuta","Nigeria","West Africa","Ogun",1959,"WH_EU"
"Africa","Mubi","Nigeria","West Africa","Adamawa",1961,"WH_EU"
"Africa","Kankan","Guinea","West Africa","Kankan",1963,"WH_EU"
"Africa","Sokoto","Nigeria","West Africa","Sokoto",2075,"WH_EU"
"Africa","Maradi","Níger","West Africa","Maradi",2078,"WH_EU"
"Africa","Makeni","Sierra Leona","West Africa","Septentrional",2106,"WH_EU"
"Africa","Ilorin","Nigeria","West Africa","Kwara",2108,"WH_EU"
"Africa","Jos","Nigeria","West Africa","Plateau",2109,"WH_EU"
"Africa","Natitingou","Benín","West Africa","Atakora",2110,"WH_EU"
"Africa","Sikasso","Mali","West Africa","Sikasso",2281,"WH_EU"
"Africa","Sokode","Togo","West Africa","Central",2283,"WH_EU"
"Africa","Owo","Nigeria","West Africa","Ondo",2285,"WH_EU"
"Africa","Nouakchott","Mauritania","West Africa","Nouakchott",2289,"WH_EU"
"Africa","Benin City","Nigeria","West Africa","Edo",2290,"WH_EU"
"Africa","Ilesha","Nigeria","West Africa","Osun",2292,"WH_EU"
"Africa","Kandi","Benín","West Africa","Alibori",2296,"WH_EU"
"Africa","Bo","Sierra Leona","West Africa","Meridional",2297,"WH_EU"
"Africa","Man","Costa de Marfil","West Africa","Dix-Huit Montagnes",2390,"WH_EU"
"Africa","Owerri","Nigeria","West Africa","Imo",2392,"WH_EU"
"Africa","Atakpame","Togo","West Africa","Plateaux",2416,"WH_EU"
"Africa","Funtua","Nigeria","West Africa","Katsina",2417,"WH_EU"
"Africa","Onitsha","Nigeria","West Africa","Anambra",2464,"WH_EU"
"Africa","Bamako","Mali","West Africa","Bamako",2466,"WH_EU"
"Africa","Kayes","Mali","West Africa","Kayes",2504,"WH_EU"
"Africa","Calabar","Nigeria","West Africa","Cross River",2592,"WH_EU"
"Africa","Damaturu","Nigeria","West Africa","Yobe",2622,"WH_EU"
"Africa","Makurdi","Nigeria","West Africa","Benue",2860,"WH_EU"
"Africa","Bisáu","Guinea-Bissau","West Africa","Bisáu",3019,"WH_EU"
"Africa","Shagamu","Nigeria","West Africa","Ogun",3021,"WH_EU"
"Africa","Bouake","Costa de Marfil","West Africa","Vallée du Bandama",3069,"WH_EU"
"Africa","Ouidah","Benín","West Africa","Departamento Atlántico",3076,"WH_EU"
"Africa","Ziguinchor","Senegal","West Africa","Ziguinchor",3119,"WH_EU"
"Africa","Nguigmi","Níger","West Africa","Diffa",3129,"WH_EU"
"Africa","Parakou","Benín","West Africa","Borgou",3130,"WH_EU"
"Africa","Yamoussoukro","Costa de Marfil","West Africa","Lacs",3293,"WH_EU"
"Africa","Akure","Nigeria","West Africa","Ondo",3318,"WH_EU"
"Africa","Koidu","Sierra Leona","West Africa","Oriental",3319,"WH_EU"
"Africa","Bauchi","Nigeria","West Africa","Bauchi",3321,"WH_EU"
"Africa","Zinder","Níger","West Africa","Zinder",3397,"WH_EU"
"Africa","Brikama","República de Gambia","West Africa","Occidental",3430,"WH_EU"
"Africa","Saint-Louis","Senegal","West Africa","Saint-Louis",3456,"WH_EU"
"Africa","Zwedru","Liberia","West Africa","Grand Gedeh",3468,"WH_EU"
"Africa","Gusau","Nigeria","West Africa","Zamfara",3517,"WH_EU"
"Africa","Cape Coast","Ghana","West Africa","Central",3528,"WH_EU"
"Africa","Gombe","Nigeria","West Africa","Gombe",3637,"WH_EU"
"Africa","Sapele","Nigeria","West Africa","Delta",3649,"WH_EU"
"Africa","Kara","Togo","West Africa","Kara",3650,"WH_EU"
"Africa","El Aaiún","Sáhara Occidental","West Africa","El Aaiún",3704,"WH_EU"
"Africa","Daloa","Costa de Marfil","West Africa","Haut-Sassandra",3732,"WH_EU"
"Africa","Korhogo","Costa de Marfil","West Africa","Savanes",3733,"WH_EU"
"LATAM","Cabimas","Venezuela","South America","Zulia",53,"WH_AM"
"LATAM","Dos Quebradas","Colombia","South America","Risaralda",54,"WH_AM"
"LATAM","Montevideo","Uruguay","South America","Montevideo",62,"WH_AM"
"LATAM","Buenos Aires","Argentina","South America","Buenos Aires",63,"WH_AM"
"LATAM","Lima","Perú","South America","Lima (ciudad)",75,"WH_AM"
"LATAM","Quito","Ecuador","South America","Pichincha",85,"WH_AM"
"LATAM","Valle de La Pascua","Venezuela","South America","Guárico",86,"WH_AM"
"LATAM","Cipolletti","Argentina","South America","Río Negro",92,"WH_AM"
"LATAM","Cúcuta","Colombia","South America","Norte de Santander",242,"WH_AM"
"LATAM","Pitalito","Colombia","South America","Huila",249,"WH_AM"
"LATAM","Maturín","Venezuela","South America","Monagas",255,"WH_AM"
"LATAM","San Justo","Argentina","South America","Santa Fe",260,"WH_AM"
"LATAM","Bogotá","Colombia","South America","Bogotá",266,"WH_AM"
"LATAM","Puno","Perú","South America","Puno",388,"WH_AM"
"LATAM","La Paz","Bolivia","South America","La Paz",391,"WH_AM"
"LATAM","Valencia","Venezuela","South America","Carabobo",400,"WH_AM"
"LATAM","Santiago de Chile","Chile","South America","Santiago de Chile",401,"WH_AM"
"LATAM","Cartago","Colombia","South America","Valle del Cauca",406,"WH_AM"
"LATAM","Arequipa","Perú","South America","Arequipa",407,"WH_AM"
"LATAM","Ayacucho","Perú","South America","Ayacucho",410,"WH_AM"
"LATAM","Tartagal","Argentina","South America","Salta",769,"WH_AM"
"LATAM","Posadas","Argentina","South America","Misiones",841,"WH_AM"
"LATAM","Medellín","Colombia","South America","Antioquía",1096,"WH_AM"
"LATAM","Oruro","Bolivia","South America","Oruro",1101,"WH_AM"
"LATAM","Avellaneda","Argentina","South America","Santa Fe",1106,"WH_AM"
"LATAM","Arauca","Colombia","South America","Arauca",1173,"WH_AM"
"LATAM","San Rafael","Argentina","South America","Mendoza",1176,"WH_AM"
"LATAM","Neiva","Colombia","South America","Huila",1186,"WH_AM"
"LATAM","Bello","Colombia","South America","Antioquía",1188,"WH_AM"
"LATAM","Puerto Montt","Chile","South America","Los Lagos",1191,"WH_AM"
"LATAM","Puerto La Cruz","Venezuela","South America","Anzoátegui",1195,"WH_AM"
"LATAM","Santo Domingo de los Colorados","Ecuador","South America","Pichincha",1202,"WH_AM"
"LATAM","Santa Marta","Colombia","South America","Magdalena",1204,"WH_AM"
"LATAM","Mendoza","Argentina","South America","Mendoza",1205,"WH_AM"
"LATAM","Santa Fe","Argentina","South America","Santa Fe",1230,"WH_AM"
"LATAM","Armenia","Colombia","South America","Quindío",1244,"WH_AM"
"LATAM","Bucaramanga","Colombia","South America","Santander",1248,"WH_AM"
"LATAM","Soledad","Colombia","South America","Atlántico",1249,"WH_AM"
"LATAM","El Limón","Venezuela","South America","Aragua",1253,"WH_AM"
"LATAM","Barranquilla","Colombia","South America","Atlántico",1254,"WH_AM"
"LATAM","San Juan","Argentina","South America","San Juan",1259,"WH_AM"
"LATAM","Callao","Perú","South America","Callao",1261,"WH_AM"
"LATAM","Montenegro","Colombia","South America","Quindío",1262,"WH_AM"
"LATAM","Las Piedras","Uruguay","South America","Canelones",1266,"WH_AM"
"LATAM","Caracas","Venezuela","South America","Distrito Capital",1290,"WH_AM"
"LATAM","Talcahuano","Chile","South America","Bío-Bío",1300,"WH_AM"
"LATAM","Maracaibo","Venezuela","South America","Zulia",1308,"WH_AM"
"LATAM","Guacara","Venezuela","South America","Carabobo",1310,"WH_AM"
"LATAM","Cochabamba","Bolivia","South America","Cochabamba",1314,"WH_AM"
"LATAM","Manizales","Colombia","South America","Caldas",1317,"WH_AM"
"LATAM","Barquisimeto","Venezuela","South America","Lara",1321,"WH_AM"
"LATAM","Yopal","Colombia","South America","Casanare",1323,"WH_AM"
"LATAM","Huancayo","Perú","South America","Junín",1355,"WH_AM"
"LATAM","Paraná","Argentina","South America","Entre Ríos",1356,"WH_AM"
"LATAM","San Nicolás de los Arroyos","Argentina","South America","Buenos Aires (provincia)",1369,"WH_AM"
"LATAM","Guayaquil","Ecuador","South America","Guayas",1435,"WH_AM"
"LATAM","Puente Alto","Chile","South America","Santiago de Chile",1437,"WH_AM"
"LATAM","Rancagua","Chile","South America","O'Higgins",1442,"WH_AM"
"LATAM","Resistencia","Argentina","South America","Chaco",1450,"WH_AM"
"LATAM","Paysandú","Uruguay","South America","Paysandú",1452,"WH_AM"
"LATAM","Rivera","Uruguay","South America","Rivera",1455,"WH_AM"
"LATAM","Córdoba","Argentina","South America","Córdoba",1460,"WH_AM"
"LATAM","Turmero","Venezuela","South America","Aragua",1463,"WH_AM"
"LATAM","Santa Cruz de la Sierra","Bolivia","South America","Santa Cruz",1474,"WH_AM"
"LATAM","Asunción","Paraguay","South America","Asunción",1478,"WH_AM"
"LATAM","Paita","Perú","South America","Piura",1479,"WH_AM"
"LATAM","Pereira","Colombia","South America","Risaralda",1488,"WH_AM"
"LATAM","Cajamarca","Perú","South America","Cajamarca",1493,"WH_AM"
"LATAM","Antofagasta","Chile","South America","Antofagasta",1498,"WH_AM"
"LATAM","Sabanalarga","Colombia","South America","Atlántico",1499,"WH_AM"
"LATAM","San Cristóbal","Venezuela","South America","Táchira",1505,"WH_AM"
"LATAM","Rosario","Argentina","South America","Santa Fe",1554,"WH_AM"
"LATAM","Concepción del Uruguay","Argentina","South America","Entre Ríos",1555,"WH_AM"
"LATAM","Viña del Mar","Chile","South America","Valparaíso",1556,"WH_AM"
"LATAM","Portoviejo","Ecuador","South America","Manabí",1560,"WH_AM"
"LATAM","Trinidad","Bolivia","South America","El Beni",1561,"WH_AM"
"LATAM","Jamundí","Colombia","South America","Valle del Cauca",1565,"WH_AM"
"LATAM","La Plata","Argentina","South America","Buenos Aires (provincia)",1636,"WH_AM"
"LATAM","Malambo","Colombia","South America","Atlántico",1638,"WH_AM"
"LATAM","Cartagena","Colombia","South America","Bolívar",1672,"WH_AM"
"LATAM","Los Ángeles","Chile","South America","Bío-Bío",1674,"WH_AM"
"LATAM","Maracay","Venezuela","South America","Aragua",1675,"WH_AM"
"LATAM","Lambaré","Paraguay","South America","Central",1696,"WH_AM"
"LATAM","Mar del Plata","Argentina","South America","Buenos Aires (provincia)",1740,"WH_AM"
"LATAM","Soacha","Colombia","South America","Cundinamarca",1741,"WH_AM"
"LATAM","Iquique","Chile","South America","Tarapacá",1742,"WH_AM"
"LATAM","Valparaíso","Chile","South America","Valparaíso",1757,"WH_AM"
"LATAM","Chimbote","Perú","South America","Ancash",1835,"WH_AM"
"LATAM","Chincha Alta","Perú","South America","Ica",1853,"WH_AM"
"LATAM","Potosí","Bolivia","South America","Potosí",1880,"WH_AM"
"LATAM","Palmira","Colombia","South America","Valle del Cauca",1881,"WH_AM"
"LATAM","Piura","Perú","South America","Piura",1886,"WH_AM"
"LATAM","Los Patios","Colombia","South America","Norte de Santander",1889,"WH_AM"
"LATAM","Corrientes","Argentina","South America","Corrientes",2004,"WH_AM"
"LATAM","Bolívar","Venezuela","South America","Bolívar",2016,"WH_AM"
"LATAM","Ibagué","Colombia","South America","Tolima",2019,"WH_AM"
"LATAM","Guayana","Venezuela","South America","Bolívar",2132,"WH_AM"
"LATAM","Ocaña","Colombia","South America","Norte de Santander",2133,"WH_AM"
"LATAM","Carora","Venezuela","South America","Lara",2140,"WH_AM"
"LATAM","Mosquera","Colombia","South America","Cundinamarca",2192,"WH_AM"
"LATAM","San Bernardo","Chile","South America","Santiago de Chile",2202,"WH_AM"
"LATAM","Cagua","Venezuela","South America","Aragua",2213,"WH_AM"
"LATAM","Cuenca","Ecuador","South America","Azuay",2214,"WH_AM"
"LATAM","Girón","Colombia","South America","Santander",2223,"WH_AM"
"LATAM","Sucre","Bolivia","South America","Chuquisaca",2234,"WH_AM"
"LATAM","San Lorenzo","Paraguay","South America","Central",2235,"WH_AM"
"LATAM","Petare","Venezuela","South America","Miranda",2236,"WH_AM"
"LATAM","Presidencia Roque Sáenz Peña","Argentina","South America","Chaco",2277,"WH_AM"
"LATAM","Ipiales","Colombia","South America","Nariño",2408,"WH_AM"
"LATAM","Baruta","Venezuela","South America","Miranda",2409,"WH_AM"
"LATAM","Florencia","Colombia","South America","Caquetá",2437,"WH_AM"
"LATAM","Acarigua","Venezuela","South America","Portuguesa",2438,"WH_AM"
"LATAM","Bahía Blanca","Argentina","South America","Buenos Aires (provincia)",2486,"WH_AM"
"LATAM","Arica","Chile","South America","Arica y Parinacota",2487,"WH_AM"
"LATAM","Yacuiba","Bolivia","South America","Tarija",2494,"WH_AM"
"LATAM","Cumaná","Venezuela","South America","Sucre",2502,"WH_AM"
"LATAM","Yaritagua","Venezuela","South America","Yaracuy",2513,"WH_AM"
"LATAM","Chillán","Chile","South America","Bío-Bío",2516,"WH_AM"
"LATAM","Osorno","Chile","South America","Los Lagos",2518,"WH_AM"
"LATAM","Pucallpa","Perú","South America","Ucayali",2538,"WH_AM"
"LATAM","Trujillo","Perú","South America","La Libertad",2539,"WH_AM"
"LATAM","Ilo","Perú","South America","Moquegua",2541,"WH_AM"
"LATAM","Valledupar","Colombia","South America","Cesar",2543,"WH_AM"
"LATAM","Linden","Guyana","South America","Demerara-Berbice Superior",2582,"WH_AM"
"LATAM","Esquina","Argentina","South America","Corrientes",2583,"WH_AM"
"LATAM","Piedecuesta","Colombia","South America","Santander",2584,"WH_AM"
"LATAM","Neuquén","Argentina","South America","Neuquén",2588,"WH_AM"
"LATAM","Envigado","Colombia","South America","Antioquía",2614,"WH_AM"
"LATAM","Iquitos","Perú","South America","Loreto",2626,"WH_AM"
"LATAM","Cayenne","Guayana Francesa","South America","Französisch-Guayana",2628,"WH_AM"
"LATAM","Calabozo","Venezuela","South America","Guárico",2674,"WH_AM"
"LATAM","Villa Alemana","Chile","South America","Valparaíso",2675,"WH_AM"
"LATAM","Copiapó","Chile","South America","Atacama",2678,"WH_AM"
"LATAM","Calama","Chile","South America","Antofagasta",2684,"WH_AM"
"LATAM","San Fernando del Valle de Catamarca","Argentina","South America","Catamarca",2690,"WH_AM"
"LATAM","Comodoro Rivadavia","Argentina","South America","Chubut",2695,"WH_AM"
"LATAM","Tinaquillo","Venezuela","South America","Cojedes",2697,"WH_AM"
"LATAM","Huaraz","Perú","South America","Ancash",2782,"WH_AM"
"LATAM","Salta","Argentina","South America","Salta",2796,"WH_AM"
"LATAM","Cúa","Venezuela","South America","Miranda",2805,"WH_AM"
"LATAM","Catia La Mar","Venezuela","South America","Vargas",2821,"WH_AM"
"LATAM","Quibdó","Colombia","South America","Chocó",2867,"WH_AM"
"LATAM","San Luis","Argentina","South America","San Luis",2911,"WH_AM"
"LATAM","Floridablanca","Colombia","South America","Santander",2963,"WH_AM"
"LATAM","Punta Arenas","Chile","South America","Magallanes y Antártica Chilena",2964,"WH_AM"
"LATAM","Sogamoso","Colombia","South America","Boyacá",2984,"WH_AM"
"LATAM","Duitama","Colombia","South America","Boyacá",3002,"WH_AM"
"LATAM","Porlamar","Venezuela","South America","Nueva Esparta",3006,"WH_AM"
"LATAM","Santiago del Estero","Argentina","South America","Santiago del Estero",3050,"WH_AM"
"LATAM","Quilmes","Argentina","South America","Buenos Aires (provincia)",3051,"WH_AM"
"LATAM","Palo Negro","Venezuela","South America","Aragua",3106,"WH_AM"
"LATAM","San Antonio","Chile","South America","Valparaíso",3157,"WH_AM"
"LATAM","El Tigre","Venezuela","South America","Anzoátegui",3196,"WH_AM"
